mac_hash,C0,C1,C2,C3,C4
b8ca2b978b31c662326faf76bcafb3c8,3.0175428e-05,0.05572984,0.0016085415,0.00013776471,0.9424936
d5a5eb6446e334c92994e48b70afaf3d,0.9999763,1.7567134e-05,4.5048301e-07,3.981514e-06,1.7858235e-06
74ed0477f40c6e40d4b24a8efea4d3f2,0.9999753,2.051048e-05,2.3112311e-07,2.501668e-06,1.3817381e-06
66b1501989c999e147f6552deb3a7c59,4.1297462e-06,0.9999585,1.579561e-06,3.2850297e-05,2.8893749e-06
5a2a858f9df883ebcf4e43ddd64fd45e,3.1533193e-06,1.0311365e-06,3.9223155e-06,0.0063835005,0.99360836
74a38476866fca55f559ceeed10be81b,0.99997604,1.7166538e-05,4.895289e-07,4.3451264e-06,1.8622436e-06
fd34dced91f2f08e51647bb2aae831be,4.3269884e-07,1.826055e-05,1.6271842e-07,0.9999801,1.128313e-06
8696572be7a2eb61df1c5b5032b6e48a,2.6618632e-06,0.9992962,2.860493e-05,4.159721e-06,0.0006684557
0b198ac3745d24080c70050a95de7c95,9.525213e-06,0.0006590765,0.030316327,0.0028237673,0.9661913
ab3fcadce8caa6630b8c8eb352adcde3,4.119182e-06,1.0324457e-06,4.378019e-06,0.016121257,0.98386925
2110efa5f2ff2e028e46acde1fbd2663,4.061358e-06,1.1425583e-06,4.297585e-06,0.016345354,0.9836451
5889fbf0a7938cf3ff438bec1c6d95d9,1.2339835e-06,3.836129e-06,6.8778337e-07,0.9999883,5.7930065e-06
3712fe6327e3c7a5c4d62107d6904565,3.4653935e-05,0.99994683,3.0593276e-07,1.753167e-05,5.525764e-07
6b1543e234c7b5dc88ab762dab69feba,0.9999769,1.6971733e-05,4.1809048e-07,4.1584435e-06,1.6502039e-06
3e315fa1aab15f23959282560578338b,3.1611437e-06,1.251524e-06,3.6174906e-06,0.011689594,0.9883024
b7fe48466aef81de992974d4b1cc48c4,1.5679902e-06,0.9999677,3.9524293e-06,1.9016829e-06,2.4969833e-05
d8a5b6f1c19293d6a2d2e4c47e350e87,0.9999751,2.0121593e-05,2.8071545e-07,2.8875745e-06,1.6003145e-06
ed29667cf749ab5b64bb55ea8d625891,0.99997675,1.6527767e-05,4.9662157e-07,4.3543882e-06,1.7333946e-06
992e14d2863935ffa46acbd2c9ff40a3,0.9999753,2.051048e-05,2.3112311e-07,2.501668e-06,1.3817381e-06
a82c12d06065803852ae17b1dfc68f08,0.9999763,1.9099609e-05,2.9558024e-07,2.964352e-06,1.4837337e-06
aa05450c86724bc7a5cb538ffa17a76d,4.529537e-06,1.0931352e-06,5.456286e-06,0.02011981,0.97986907
7e1dae9135cb11bbc64cf128991545a2,4.2727597e-06,9.101422e-07,7.754934e-06,0.014786092,0.985201
fad5a4dba349caa50ed3727e7cd2011e,1.0842688e-06,4.5448605e-06,6.0230724e-07,0.9999907,3.1316579e-06
34205efc2655e187afbf79031a7e6130,6.25157e-06,0.9999442,7.839861e-07,4.7218837e-05,1.5057033e-06
dd087a31eb97f3cce6630bcc71076ebc,0.00018649705,0.8788159,0.12086719,3.799313e-05,9.2364215e-05
b0edbd34e65b16d49c9534519db0114e,0.0015263472,0.018477643,0.119575605,0.86041063,9.708676e-06
0c4771a5b661fa2441479f82b042ae34,0.9999751,2.0121593e-05,2.8071545e-07,2.8875745e-06,1.6003145e-06
400312e12bdecbdcc930cb3a82b9949d,0.99997556,1.997008e-05,2.5369732e-07,2.7653396e-06,1.4617148e-06
bdfd2bcac2fb5c1aaee51f2ee86f31f5,2.695377e-06,1.5697065e-06,3.8427324e-06,0.0046937205,0.9952982
77358bbddf0fb4c2930c2f9b184078b6,2.6501932e-06,0.9999596,3.508126e-07,3.579833e-05,1.6220281e-06
61ec5b99983c4ef66b9f3ad2adee20de,8.607182e-07,4.3844557e-06,3.2122566e-07,0.99998116,1.3196018e-05
d8f5e46a28bf1fe6874a407b64491c52,3.6478198e-06,1.1793214e-06,3.8560343e-06,0.012692458,0.9872988
3a245970de63674a728acf265960c667,1.1057425e-06,4.0753303e-06,6.0342427e-07,0.9999895,4.7692765e-06
5d700a722e580ae81cc91ecec426eaf8,2.665763e-06,1.5312381e-06,3.6166355e-06,0.006212721,0.9937795
4da13e9adee0d075aae022f4c9f27a57,0.99877805,0.0012201013,6.998257e-08,1.1223223e-06,6.94084e-07
291514ec40b65a85989278156454924a,0.9999763,1.9099609e-05,2.9558024e-07,2.964352e-06,1.4837337e-06
59dd123318ef94a6a2500c96704ea12b,3.5022629e-06,1.0999873e-06,4.0055766e-06,0.008396762,0.9915946
cd26e16cb61f980b96194d64167cfc80,3.829689e-06,8.66869e-07,6.3274597e-06,0.011303798,0.98868513
af4db378c421e9121510c952662e9d5a,4.8291754e-06,1.0062528e-06,1.0269946e-05,0.020907361,0.9790765
82e97317dc5df3027e885b8654c9ea93,7.489955e-05,6.7769375e-05,0.9997123,0.00014079579,4.265538e-06
0cd1066f2d91038ea26600c01e1830ab,0.9999753,2.051048e-05,2.3112311e-07,2.501668e-06,1.3817381e-06
ac441e67b682b24708bac752db6d2216,0.9992229,0.00077583425,7.6705646e-08,7.7950335e-07,4.921023e-07
175b611aeb3965731c4bb6fec458f104,0.9999753,2.051048e-05,2.3112311e-07,2.501668e-06,1.3817381e-06
afd60f3fe65f154696bba4f2b3638c0b,3.5717705e-06,9.560499e-07,3.9889055e-06,0.011414846,0.9885767
938bd8afaa9ebe0e491d2e1eafe978bb,0.9999751,2.0121593e-05,2.8071545e-07,2.8875745e-06,1.6003145e-06
54961afe28aa44a007a9b36af2fe9b19,3.8242038e-06,9.363718e-07,4.6027812e-06,0.010279857,0.98971075
a8dc62ba63e086fbc606572c5d0aad03,0.9999753,2.051048e-05,2.3112311e-07,2.501668e-06,1.3817381e-06
ad2188a7046e5e6db3e44e477bae07d3,0.99997556,1.997008e-05,2.5369732e-07,2.7653396e-06,1.4617148e-06
9b8e9f35cd370229d67f0df5051aa205,0.00011737507,0.9995437,0.00010230851,0.0002322369,4.297711e-06
fad3e76129a4307686ab07b9c47a922a,0.9999753,2.051048e-05,2.3112311e-07,2.501668e-06,1.3817381e-06
6630ae31dbbfaedc83e9510559d0f533,0.99997604,1.9608446e-05,2.7008062e-07,2.7216997e-06,1.429772e-06
9b68317b4743e7cf5cf5e9128013dff5,0.99997604,1.7166538e-05,4.895289e-07,4.3451264e-06,1.8622436e-06
8480e0df428c0a317784dd0a68d28ae9,0.9999778,1.7512395e-05,4.324186e-07,2.8070192e-06,1.3914357e-06
112042cff4b8fb0b096dcb1cbe8d4858,0.9999764,1.8434848e-05,3.72042e-07,3.1855004e-06,1.6070061e-06
41b092210709faf89727b1ea9dc0a5f5,0.99997604,1.9608446e-05,2.7008062e-07,2.7216997e-06,1.429772e-06
4016290a1409a254b02762ecf19217b3,8.986413e-07,4.1690373e-06,3.152116e-07,0.9999738,2.0699601e-05
672c7a95910ff56f481e64a089b63910,3.8731505e-06,8.236943e-07,9.856991e-06,0.007748782,0.9922367
b7e26d55af181f986106fb538d09ab64,4.463891e-06,9.986557e-07,5.175464e-06,0.020453898,0.9795354
7faca9be6fc38b37ab0d2f200f59ba38,3.4481886e-06,8.426056e-07,4.20003e-06,0.00827686,0.99171466
4e05ad3636435a47f9e0da2dde47f2e5,0.99997747,1.7438408e-05,4.5100452e-07,3.1178665e-06,1.5247382e-06
616ac02814adde0f8d85d4bc8f52f82e,7.492913e-07,6.4090254e-06,3.7619537e-07,0.9999908,1.6395286e-06
8e87ad63b36f71839496d103b675027c,0.0007193728,0.0005798427,0.19057447,0.8080892,3.7155987e-05
a8fa51432350e51b808cc9b55f0d166f,4.1675122e-07,1.3800205e-05,1.51804e-07,0.99998415,1.5287467e-06
c760db2404fcc64f885fa786dc9fd9fc,1.1586182e-05,0.00014484422,0.9998271,1.2281338e-05,4.3206464e-06
5f170fec1abfd21e9d14bb858a90f1f8,0.9999753,2.051048e-05,2.3112311e-07,2.501668e-06,1.3817381e-06
7812d6633bf7452f2bed0a369547c258,5.5097314e-07,0.9999641,4.0496897e-07,1.677184e-05,1.8103236e-05
144ba516987a6676ca8ebbc04b853993,0.99877805,0.0012201013,6.998257e-08,1.1223223e-06,6.94084e-07
63cce13d8c1d00d2555ab8c4a19573af,4.354071e-06,1.0341006e-06,4.4943795e-06,0.018502729,0.9814874
90d87baed33c79d3adec0079a0e43ac0,0.99997675,1.6527767e-05,4.9662157e-07,4.3543882e-06,1.7333946e-06
1debcab6dc0d880dfed09bea9b919f62,3.3334753e-05,0.9999392,1.425817e-06,2.4946534e-05,1.0800468e-06
d58ff9fabe2286548b4c466f077970ad,8.735457e-06,0.99993384,5.722963e-07,5.5811754e-05,1.1010006e-06
f6ca5493129810a6de04d0909eed1de4,0.9999751,2.0121593e-05,2.8071545e-07,2.8875745e-06,1.6003145e-06
a48ffe4f05be1842c384dd8557ede8fd,0.99997675,1.6527767e-05,4.9662157e-07,4.3543882e-06,1.7333946e-06
b5ae8520c27cac8c98b80db52b875621,0.999977,1.748436e-05,4.3597558e-07,3.4121654e-06,1.6094334e-06
aee07ae18b7e57a3ab0d24092ac569c8,2.929813e-06,1.2559506e-06,3.3744398e-06,0.006136036,0.9938564
95876c539a3b168bb65f51a26148286e,1.8185856e-06,2.3848002e-06,1.8148807e-05,0.0022118557,0.9977658
869e77ba317b446a065f404dc8f929fd,6.3735555e-05,3.3091503e-05,0.99985266,4.815919e-05,2.3778593e-06
a7eb5a0e80a240c54314dd2552fd0452,2.8063391e-06,1.2583922e-06,3.4558711e-06,0.0062587326,0.9937337
2ad327806e5f0c300df55d8417ed5f5d,0.99997556,1.997008e-05,2.5369732e-07,2.7653396e-06,1.4617148e-06
7698065b41c5ef1f4c2a9fe7764ad51c,0.9999776,1.5468298e-05,7.487649e-07,4.3936525e-06,1.7560948e-06
888232a91b70ed7700263a0efa1e3879,0.99997675,1.6527767e-05,4.9662157e-07,4.3543882e-06,1.7333946e-06
16a9159dabda2e51b636ebd834bb1514,0.99997604,1.7166538e-05,4.895289e-07,4.3451264e-06,1.8622436e-06
b583a8787488c19c37612aeb5dad3cce,8.12814e-06,0.002766983,0.9966983,7.5838066e-06,0.00051894836
4540cec8e600fc658313b3dd8479fd61,3.323786e-06,1.0297325e-06,1.0519683e-05,0.0033900568,0.9965951
79594ad8150fd9e6c1cda6ead0d9f925,5.1468925e-07,8.139831e-06,1.9644766e-07,0.9999889,2.1907872e-06
d523cdddb4637237f50224a675764361,2.6164202e-05,0.9999546,3.1542928e-07,1.8405197e-05,5.5912153e-07
b330034cdc32cd3ac75efee9b0395465,6.1530875e-05,1.03623615e-05,0.99992454,3.335571e-06,2.6052984e-07
b06b27627df31e819f4efd129d18c3e4,8.174814e-06,0.00049571285,0.008948193,0.0017758646,0.9887721
facaaa23906cb3bb9dc4d1d8b6a2a8fa,1.0410449e-06,3.862079e-06,4.5439174e-07,0.99997246,2.2200053e-05
afea8980b49749c708cceb062f96e397,0.9999224,7.665522e-05,6.542435e-08,4.7390222e-07,3.984846e-07
63345cff984716ab7f72f9a260ca6d59,5.6937847e-06,1.1685123e-06,6.77183e-06,0.033596464,0.96638983
2007f7c5f7f87b71098d1b8e91315a0e,3.1290206e-06,1.0333299e-05,0.9999789,3.677038e-06,3.9142124e-06
1d5d2e3378ec3539ab98d1a25b7f7f61,1.937065e-05,0.9999608,6.9077896e-07,1.828533e-05,9.0619943e-07
e923b45fe9730b0665f1162be9599495,0.99997604,1.7166538e-05,4.895289e-07,4.3451264e-06,1.8622436e-06
26c87e2dcf67914613f77ad6f78fbaab,0.99997604,1.7166538e-05,4.895289e-07,4.3451264e-06,1.8622436e-06
8c0008ccdb9b754559fa50f916867e2b,0.99876666,0.0012314152,7.0102416e-08,1.1306857e-06,6.977296e-07
d722e7ade26dcd5e9ee4b5ceb3d5c444,2.9444175e-06,1.2553755e-06,3.855973e-06,0.0053885733,0.99460334
bc5e427476daa15e107e4fb0f5ce594e,5.4500106e-05,0.26734167,0.718417,9.736137e-05,0.014089446
3a3caa8baa6f04bd51f96bc6a6120158,3.049464e-06,1.0455237e-06,4.266296e-06,0.007319654,0.99267197
c10ca8c82dbb8e8eb2c38b188f6238b4,1.5747526e-06,3.9346683e-06,1.1360303e-06,0.9999901,3.166236e-06
c94bf69f907c881d7ca883d6ac15410a,0.99998033,1.2423342e-05,1.0330668e-06,4.9645073e-06,1.2555834e-06
153111250c11f25b88a7bec58f41c2f9,3.3620893e-06,1.2015068e-06,4.103536e-06,0.007289577,0.99270177
09df3195792eb0ee792f20ae7c3bb93d,6.9425437e-07,5.937522e-06,3.326348e-07,0.9999906,2.3290952e-06
9ec545d862bdc0c69b3f994d27a52428,9.967722e-06,0.99978703,1.1531303e-06,0.00020044434,1.4057969e-06
271b6daf7307726719e04957af3f90c5,1.03907505e-05,1.6920309e-05,0.9999329,2.8561039e-05,1.125741e-05
d5fb001b864bfd3c677cd83ad5cdef16,1.6940563e-05,0.9776339,5.183664e-05,3.063999e-05,0.022266656
752e6309f9cbd3e931107e7c685b3229,0.9999809,9.074151e-06,4.5149736e-06,4.7781677e-06,7.2310775e-07
e8566177cbf5522e513cd0b5d72f17f9,0.99997604,1.7166538e-05,4.895289e-07,4.3451264e-06,1.8622436e-06
0ad75a7d5667e94d17faf8089a88d098,1.4457183e-06,5.621553e-06,7.613001e-06,0.0017795018,0.9982058
0816e6aee05935a24ed140c1e8d87119,0.99997604,1.7166538e-05,4.895289e-07,4.3451264e-06,1.8622436e-06
531a5a031323736fc7a03abcd299e872,3.4664956e-06,9.156097e-07,4.3089512e-06,0.007538309,0.99245304
cde77c66dfe76ab4279f605a8c1e7b40,3.072556e-06,1.3293089e-06,3.8283824e-06,0.005318098,0.99467367
2cefa89938707ecbab4bf405d9f1c676,6.302295e-05,0.9999081,2.1074566e-06,2.5699163e-05,1.0667204e-06
43b0f40708abfdb04cd4449bfe15a97e,5.648852e-05,5.3254193e-05,0.999818,6.9084905e-05,3.0430772e-06
f5b1257249b85bc46c4b7cc53a9eedea,0.999977,1.8155215e-05,3.356387e-07,3.113022e-06,1.455814e-06
5ce2440639e75d9c91ef99740060b953,0.9999751,2.0121593e-05,2.8071545e-07,2.8875745e-06,1.6003145e-06
67b4644261bb5232195120cd04d983a0,0.9992229,0.00077583425,7.6705646e-08,7.7950335e-07,4.921023e-07
079798cf9b0a9df60b8066588a127b85,1.2384032e-05,2.287012e-05,0.9999505,1.1729977e-05,2.4550814e-06
138e0d7c06228ba72dcd0f5f4f2bf62f,5.3141293e-06,1.1078832e-06,5.762011e-06,0.027391376,0.9725964
816db0858660ee63f6b6aa5d9b131acc,4.0054925e-05,0.999948,3.0799077e-07,1.0982012e-05,5.873739e-07
bac52b1e260dcebed843376143c7253f,3.4258896e-06,7.5785016e-07,5.9578274e-06,0.0055277087,0.9944621
82b398ba27846084f9732aabd9e7caf5,0.00014341947,4.828427e-05,0.9998068,1.3674029e-06,2.2521097e-07
20e0ce37f2bc3295145c680c677f8b4a,6.7535336e-07,6.078065e-06,2.9786693e-07,0.99999046,2.4926585e-06
22fd4b35e9fa969616bddae897bfc6f7,2.5289075e-06,2.5004583e-06,2.7693102e-06,0.00483291,0.9951593
2eaca99c3947f02b80b6c2fb8c6b1cef,3.4653935e-05,0.99994683,3.0593276e-07,1.753167e-05,5.525764e-07
3af02c348247bd62f8f26a2e97f5a199,1.4217983e-05,0.9999715,5.4806185e-07,1.2755739e-05,9.296868e-07
5ebecd46192f262fd96a96858744d9cf,2.4994773e-05,0.07362404,0.1043741,0.00495587,0.817021
05dbdeb4bfbeaa0cfba9d4e262cc6b67,8.888845e-07,0.9996315,2.4933042e-06,1.3979389e-05,0.0003512222
f2ccdd2c79963d19110900b8eb640bd0,0.9999802,1.2714557e-05,1.0449013e-06,4.715292e-06,1.3070412e-06
233227dae76deadf93fe74cdc5cfc9cc,2.0722024e-05,0.9999578,1.4278608e-05,4.0125915e-06,3.1706631e-06
ba1988cabc43e527d7b336a1a1a5de63,3.6543038e-06,9.176879e-07,1.4850164e-05,0.0027627018,0.9972179
85ad5f1b28be41fb517447ffd1797ae4,1.3663155e-06,0.0030675605,3.7683446e-07,0.9969303,5.011278e-07
413f3a9469c82e73e20cd893f44d830a,2.8681973e-06,1.5349747e-06,4.1013113e-06,0.0047081267,0.9952834
4908d00418bd52f14f3ed4e5cf5e8398,0.00012552518,0.9996209,0.00011026555,0.00013938874,3.875902e-06
d8179bcbb5dce3800ed370c68999a9c4,0.99876666,0.0012314152,7.0102416e-08,1.1306857e-06,6.977296e-07
fddd0bb1f514b14b026d40f0a3111f96,0.99997663,1.6433414e-05,6.7519653e-07,4.356789e-06,1.9178658e-06
907707ceda13525a8b095f2f36a9b521,4.556217e-06,1.0978388e-06,4.537212e-06,0.020889368,0.9791005
184b3ba7d68eff49a5a9d737e2338728,0.99997556,1.997008e-05,2.5369732e-07,2.7653396e-06,1.4617148e-06
e75913c2c32bf3f6d3cecf2354ef820d,4.7111566e-06,0.003838501,0.0156735,0.00025868314,0.98022455
e51f4f840c0ef535b82f8a9ce0f71474,1.6391952e-05,0.999951,6.2307055e-07,3.1106905e-05,8.7640404e-07
62c6ddd547ec033ad6127b44570e98fb,4.4214926e-06,1.0858132e-06,4.732571e-06,0.0163702,0.98361963
d61b7f92bc01d4a21f88d2861de552c0,0.99997663,1.6433414e-05,6.7519653e-07,4.356789e-06,1.9178658e-06
9909cba2ea16d323b49fa6251495d9b9,3.4336313e-06,9.3891833e-07,5.1244365e-06,0.004908074,0.9950825
7b1a02cf2bedbd0479493fabf06f50b0,5.9518658e-05,3.9652623e-05,0.9998042,9.129758e-05,5.389813e-06
5ef2ddc2532f60a7de3d0a899c9aa3c7,6.4756824e-07,0.9997266,1.043973e-06,3.271773e-05,0.00023911371
07b8759665d6b490a3a09bddb4dbd6c5,0.99997556,2.006048e-05,2.9054826e-07,2.5695495e-06,1.510635e-06
4a80c9cc44701a7ba23f79bdcdd0677f,8.81524e-06,2.1987247e-05,0.9995358,0.0001988853,0.00023447114
af9d4c9c3d1b88661121b1276134c82a,9.659151e-07,0.99998224,3.6127085e-07,1.1866879e-05,4.522555e-06
228e7dfe4fd05eb69e0362b47f03b515,2.8887498e-06,2.0946688e-06,3.1356903e-06,0.0044113654,0.9955805
2d5f7a1158c5643b88a5ce6cb42db361,1.083541e-06,0.99985886,7.8668114e-07,7.905487e-06,0.00013139563
cf27d158b06af5abad807f09b4fad49e,0.99998164,1.2029792e-05,1.9651322e-06,3.2951605e-06,1.0987414e-06
647af722baa400eff15e157c624e8191,5.441982e-07,3.52433e-05,1.8908814e-07,0.9999635,5.335371e-07
e67a3b826a6dbcda4d881db97f47da54,3.5384815e-05,0.4548254,0.000857464,0.00014469595,0.544137
c1c6aa99ef05262135d459a36643141e,0.99997556,2.006048e-05,2.9054826e-07,2.5695495e-06,1.510635e-06
a5db9da0840ffa6adf02938289fc99fc,0.9999753,2.051048e-05,2.3112311e-07,2.501668e-06,1.3817381e-06
49b610a11b4d99fd419563c66499339d,0.99997556,1.997008e-05,2.5369732e-07,2.7653396e-06,1.4617148e-06
4f41757b2ef76acb939b220e51345559,0.99997604,1.7166538e-05,4.895289e-07,4.3451264e-06,1.8622436e-06
764dbc852b3c75083109f3616b171a56,0.99876666,0.0012314152,7.0102416e-08,1.1306857e-06,6.977296e-07
47980d7a11579145b9e5d7ed4065b636,0.9999753,2.051048e-05,2.3112311e-07,2.501668e-06,1.3817381e-06
0f70c614fcdaf9d60c7f1d5538e48efa,5.227925e-05,2.4627914e-05,0.9998975,2.4093917e-05,1.4928393e-06
211adbe7f7cedbe0e10434adce05302d,2.2045726e-05,0.9999268,4.3678978e-05,1.3713988e-06,6.131412e-06
74109033f148f09b51c529d84f80a3c6,1.1565861e-06,4.2288975e-06,4.128216e-07,0.999987,7.276561e-06
3e64fd369e1aedea18908b2d451c4973,2.2292894e-05,0.99995816,1.1373724e-05,5.500021e-06,2.668895e-06
6a29f6df0df22cbe4095158444aa952f,0.9999751,2.0121593e-05,2.8071545e-07,2.8875745e-06,1.6003145e-06
1fff4ef92f846b9440024724d5d81439,5.151259e-05,3.9721734e-05,0.99980706,9.523916e-05,6.496762e-06
f5539df60fbf57e2191852c0027be53a,2.1908763e-06,3.5446415e-06,1.0505165e-06,0.9999896,3.5187475e-06
f1a1e64fdf0ba12ef0f001b740c7e5d9,3.8033138e-06,1.0643179e-06,8.630143e-06,0.0035817053,0.99640477
218d82d25f1d7c1c279426599d536f4a,2.0953437e-06,5.2804585e-06,1.6960198e-06,0.002741982,0.99724895
6fa7498e91eaeb1e29d5955b8bb4e8d2,1.4532504e-06,3.2374196e-06,7.49428e-07,0.9999788,1.5880387e-05
54255ed21c17d603c4a57302b7853c4f,1.872216e-06,3.864975e-06,1.665112e-06,0.9999896,2.9287683e-06
88e8a574651bd19ef2eff3a105cf7885,0.9999751,2.0121593e-05,2.8071545e-07,2.8875745e-06,1.6003145e-06
9ff477bba15092ff8c738918b801a314,0.99997556,1.997008e-05,2.5369732e-07,2.7653396e-06,1.4617148e-06
c8513e03e9a7b25a5408b1e124366ea1,3.4271587e-05,3.4136414e-05,0.9334749,0.0026792432,0.06377738
9e9fb2586823596034e089f83cbf961a,0.99997604,1.7166538e-05,4.895289e-07,4.3451264e-06,1.8622436e-06
244e8e97aadc44be5844e89b31e682db,0.99997604,1.7166538e-05,4.895289e-07,4.3451264e-06,1.8622436e-06
5fafe9713d8e2d6263cb81448ddff981,3.2009618e-06,0.9999355,5.375938e-07,5.900305e-05,1.8324623e-06
a184ffcdd32a41a5ac5e34b3f13512be,3.2848848e-06,9.3463984e-07,4.5643046e-06,0.0060052443,0.9939859
8ee235d6b76039849e391d5a2c4a5733,4.825829e-06,1.1144856e-06,4.777847e-06,0.022929247,0.9770601
e50d393f65ca8cf38b25377ee4556858,0.9999757,1.7642371e-05,4.9355486e-07,4.2898446e-06,1.961851e-06
2aea384892db7708cdf2b8cf62da7f63,3.3447577e-05,2.5969155e-05,0.9998764,5.742551e-05,6.7637106e-06
9e3a9433e42940fe4bbcd45caf3d0215,0.9999825,1.1228451e-05,1.3179503e-06,3.996726e-06,9.161235e-07
f5c8d4d363c72403325d0a973dfd82ef,4.8580614e-06,5.1097297e-05,0.994941,8.301665e-05,0.004920064
296436d18dece9b5ab8c69725b9c071e,3.463436e-06,1.1611717e-06,4.0728537e-06,0.009264002,0.9907273
73769ed282b0f64888b9d6905f037f9b,6.5988694e-05,3.9555303e-05,0.9998425,4.9566785e-05,2.2892862e-06
3fe2acdfb6a45a49bdcc2769fd90cccd,9.363874e-05,3.0991414e-05,0.99983346,4.0229832e-05,1.5873408e-06
5886c385453ee8bb70daff60808d171f,5.1284756e-06,1.115156e-06,5.570572e-06,0.026140736,0.97384745
164617b278d57b5ac46e09a0656284ef,6.365177e-07,0.0019657812,1.091484e-07,0.9980319,1.5073394e-06
c6cef45cb9cf45a7504a81626cb52d41,4.7711063e-07,1.3701752e-05,1.8804386e-07,0.9999845,1.1323583e-06
b57de9b1728d0a02b49409d2727d4ecd,2.8492325e-06,1.150858e-06,3.8890757e-06,0.0060597053,0.9939324
f8455358485506ff7eee3bfdade151bc,6.42535e-06,0.9999541,3.8070843e-07,3.795853e-05,1.0280196e-06
470546ab74d3ef5d3bf3007f051b05ca,2.9252308e-06,1.9050857e-06,2.9865691e-06,0.02070329,0.9792889
7dd201e289e1836eb15828f3e85cb1b4,0.99997556,1.997008e-05,2.5369732e-07,2.7653396e-06,1.4617148e-06
578638e7a7db0d6308353ef65100438b,3.3408521e-06,1.0678708e-06,4.6568985e-06,0.0051713823,0.9948196
edf8d3a50cb18b5cdd465bf39f22e34d,2.6863985e-05,0.9999094,1.436165e-06,6.130047e-05,1.0459768e-06
2f6bec98ead2146f9b37e82737f231c5,0.99997675,1.6527767e-05,4.9662157e-07,4.3543882e-06,1.7333946e-06
00f6741b275d8b71b558dbadbac8bf9d,0.99997604,1.9608446e-05,2.7008062e-07,2.7216997e-06,1.429772e-06
a4b13992e84c26d9747c18496c1609fb,0.9999794,1.4155966e-05,7.298088e-07,4.2994934e-06,1.4174817e-06
e8d4a6b3c3fc1c950d5296f9165d0cf0,3.175422e-06,1.2477195e-06,3.8428984e-06,0.006102715,0.993889
e226e859c78350653f21657ceace7094,0.9999802,1.0216979e-05,4.0826635e-06,4.4941435e-06,9.823497e-07
b96543bbdb858169dc6d81a13994bce7,0.9999778,1.5215438e-05,7.7659917e-07,4.413198e-06,1.7221556e-06
f08cb97349fb9c398c485d4a531446bd,2.6036312e-06,0.9996959,6.4291544e-07,0.00029858385,2.3133869e-06
2667290041bc079a1120e3f2f788fa32,9.221835e-07,0.9998331,6.3121547e-07,1.3298257e-05,0.00015196683
5acd14a3ae221ccf158d193883ad2286,0.9999751,2.0121593e-05,2.8071545e-07,2.8875745e-06,1.6003145e-06
9cff7cd8e2cc9902bb8fbcf309aadfa1,3.3006188e-06,1.0181461e-06,4.6769287e-06,0.0049793893,0.9950117
7eb73cc54f157e0b8411cb681cc9fa79,0.9999802,1.2714557e-05,1.0449013e-06,4.715292e-06,1.3070412e-06
9811cf41f7732d2096497d77256bb7a2,0.99877805,0.0012201013,6.998257e-08,1.1223223e-06,6.94084e-07
889bbade6ef4fd301ff446ffe7a4220e,0.9999757,1.7642371e-05,4.9355486e-07,4.2898446e-06,1.961851e-06
